,line,season,episode,line_ID
5595,"Rachel: Oh no, not in my room! I'll get him.",1,21,121
5596,"Monica: Ross, you've got to do something about the humping.",1,21,121
5597,"Ross: What? It's, it's just a phase.",1,21,121
5598,"Chandler: Well, that's what we said about Joey...",1,21,121
5599,Ross: Would you all relax? It's not that big a deal.,1,21,121
5600,Rachel: [Out of shot] Stop it! Marcel! Bad monkey!,1,21,121
5601,Ross: What?,1,21,121
5602,Rachel: Let's just say my Curious George doll is no longer curious.,1,21,121
5603,[Intro],1,21,121
5604,"[Scene 1: Monica and Rachel's, late at night. Mon is still up examining her bill. Rachel emerges from her room]",1,21,121
5605,"Rachel: Oh, Monica. You are not still going over that thing.",1,21,121
5606,Monica: This woman's living my life.,1,21,121
5607,Rachel: What?,1,21,121
5608,"Monica: She's living my life, and she's doing it better than me! Look at this, look. She buys tickets for plays that I wanna see. She, she buys clothes from stores that I'm intimidated by the sales people. She spent three hundred dollars on art supplies.",1,21,121
5609,Rachel: You're not an artist.,1,21,121
5610,"Monica: Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.",1,21,121
5611,"Rachel: Oh, Monica, c'mon, you do cool things.",1,21,121
5612,"Monica: Oh really? Okay, let's compare, shall we.",1,21,121
5613,"Rachel: [Yawning] Oh, it's so late for 'Shall we'...",1,21,121
5614,Monica: Do I go horseback riding in the park? Do I take classes at the New School?,1,21,121
5615,Rachel: [Yawning] Nooo...,1,21,121
5616,"Monica: This is so unfair! She's got everything I want, and she doesn't have my mother.",1,21,121
5617,[Scene 2: Central Perk. Joey and Chandler are discussing stage names],1,21,121
5618,Chandler: How about Joey... Pepponi?,1,21,121
5619,"Joey: No, still too ethnic. My agent thinks I should have a name that's more neutral.",1,21,121
5620,Chandler: Joey... Switzerland?,1,21,121
5621,[The waitress brings their coffee],1,21,121
5622,"Joey: Plus, y'know, I think it should be Joe. Y'know, Joey makes me sound like I'm, I dunno, this big. [Waitress looks at him funny] Which I'm not.",1,21,121
5623,Chandler: Joe...Joe...Joe...Stalin?,1,21,121
5624,Joey: Stalin...Stalin...do I know that name? It sounds familiar.,1,21,121
5625,"Chandler: Well, it does not ring a bell with me...",1,21,121
5626,"Joey: [Writes it down] Joe Stalin. Y'know, that's pretty good.",1,21,121
5627,Chandler: Might wanna try Joseph.,1,21,121
5628,[Joey visibly thinks 'Of course!' and writes it down],1,21,121
5629,Joey: Joseph Stalin. I think you'd remember that!,1,21,121
5630,"Chandler: Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",1,21,121
5631,"[Scene 3: Mon+Rach's. Mon is there, enter Phoebe and Rachel]",1,21,121
5632,Rachel: Hey.,1,21,121
5633,Phoebe: Hey.,1,21,121
5634,"Monica: Hi. [On the phone] Hi, uh, yes, this is Monica Geller. Um, I believe I'm taking some classes with you and I was wondering what they were.",1,21,121
5635,Phoebe: What are you doing?,1,21,121
5636,"Monica: [Hushes her] Alright, great. Thanks a lot. [Hangs up] I'm going to tap class.",1,21,121
5637,"Rachel: What, what, so that you can dance with the woman that stole your credit card?",1,21,121
5638,"Monica: This woman's got my life, I should get to see who she is.",1,21,121
5639,"Rachel: Go to the post office! I'm sure her picture's up! ...Okay, Monica, y'know what, honey, you're kinda losing it here! I mean, this is really becoming like a weird obsession thing.",1,21,121
5640,"Phoebe: This is madness. It's madness, I tell you, FOR THE LOVE OF GOD, MONICA, DON'T DO IT!! ...Thank you.",1,21,121
5641,[Scene 4: Tap class. The girls are standing at the door],1,21,121
5642,Monica: What d'you think?,1,21,121
5643,Phoebe: Lotsa things.,1,21,121
5644,[They go in and sit down],1,21,121
5645,Rachel: Which one do you think she is?,1,21,121
5646,[The teacher comes up to them],1,21,121
5647,Teacher: May I help you?,1,21,121
5648,"Monica: Oh, no thanks, we're just here to observe.",1,21,121
5649,Teacher: You don't observe a dance class. You dance a dance class. Spare shoes are over there.,1,21,121
5650,Rachel: What does she mean?,1,21,121
5651,"Phoebe: I think she means [Imitates] 'You dance a dance class'. Oh, c'mon, c'mon. [They put on some spare shoes]",1,21,121
5652,"Monica: Okay, d'y'see anybody you think could be me?",1,21,121
5653,Teacher: [To the class] People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,1,21,121
5654,Rachel: She could be you.,1,21,121
5655,[Music starts],1,21,121
5656,"Teacher: Let's get started. Five, six, a-five six seven eight...",1,21,121
5657,[Everyone starts to dance in unison. Monica flounders],1,21,121
5658,"Monica: Okay, I'm not getting this!",1,21,121
5659,"Phoebe: [Dancing in a swirly, Phoebe kind of way] I'm totally getting it!",1,21,121
5660,Monica: Did you ever feel like sometimes you are just so unbelievably uncoordinated?,1,21,121
5661,[Rachel taps into view; she is in perfect sync with the rest of the class],1,21,121
5662,Rachel: What? You just click when they click.,1,21,121
5663,"Teacher: Alright people, now everyone grab a partner.",1,21,121
5664,[The girls are unsure how to pair off. Phoebe settles it],1,21,121
5665,"Phoebe: Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",1,21,121
5666,Monica: Great. It's gym class all over again.,1,21,121
5667,Phoebe and Rachel: Aww.,1,21,121
5668,"Teacher: Well that's all right, you can come up to the front and dance with me.",1,21,121
5669,Monica: Why don't I just take off my clothes and have a nightmare.,1,21,121
5670,[She starts to walk very slowly toward the front of the room. The teacher grabs her hand and pulls her. Suddenly a woman bursts in],1,21,121
5671,"Woman: It's okay, it's okay, I'm here, I'm here. Sorry I'm late, okay, here I am. Who's the new tense girl?",1,21,121
5672,Teacher: She's your partner.,1,21,121
5673,Woman: Hi. I'm Monica.,1,21,121
5674,Monica: Oh. Monica! ...Hi. I'm Mo- ...nana.,1,21,121
5675,Woman [Fake Monica]: Monana?,1,21,121
5676,Monica: Yeah. It's Dutch.,1,21,121
5677,Fake Monica: You're kidding! I-I spent three years in Amsterdam. [Asks her something in Dutch],1,21,121
5678,"Monica: Um, Pennsylvania Dutch.",1,21,121
5679,"Teacher: And we're dancing. A-five, six, seven, eight...",1,21,121
5680,[Cut to Central Perk. Ross has just arrived],1,21,121
5681,Ross: [Mortified] Hi.,1,21,121
5682,Chandler and Joey: Hey.,1,21,121
5683,Joey: Where've you been?,1,21,121
5684,Ross: At the vet.,1,21,121
5685,"Chandler: She's not gonna make you wear one of those big plastic cones, is she?",1,21,121
5686,Ross: She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,1,21,121
5687,Joey: [To Chandler] Hey! He beat ya.,1,21,121
5688,"Ross: She says as time goes on, he's gonna start getting agressive and violent.",1,21,121
5689,Chandler: So what does this mean?,1,21,121
5690,Ross: I'm gonna have to give him up.,1,21,121
5691,[Commercial],1,21,121
5692,[Scene 5: Central Perk- time lapse. The guys are sitting like the Three Monkeys],1,21,121
5693,"Joey: I can't believe it, Ross. This sucks!",1,21,121
5694,"Chandler: I don't get it, I mean, you just got him. How can he be an adult already?",1,21,121
5695,"Ross: I know. I know. I mean, one day, he's this little thing, and before you know it, he's this little thing I can't get off my leg.",1,21,121
5696,Joey: Isn't there any way you can keep him?,1,21,121
5697,"Ross: No, no. The vet says unless he's in a place where he has regular access to some... monkey lovin', he's just gonna get vicious. I've just gotta get him into a zoo.",1,21,121
5698,Joey: How do you get a monkey into a zoo?,1,21,121
5699,"Chandler: I know that one! ...No, that's Popes into a Volkswagen.",1,21,121
5700,"Ross: Well, we're applying to a lot of them. Naturally our first choice would be one of the bigger state zoos, y'know, like, uh, San Diego... right? But that might just be a pipe dream, because, y'know, he's out of state. Uh, my vet, uh, knows someone at Miami, so that's a possibility.",1,21,121
5701,"Chandler: Yeah, but that's like two blocks away from the beach. I mean, it's a total party zoo.",1,21,121
5702,"[Enter Phoebe, Monica and Rachel]",1,21,121
5703,"Phoebe: Hey. We found her, we found the girl.",1,21,121
5704,Chandler: What?,1,21,121
5705,Joey: Did you call the cops?,1,21,121
5706,Rachel: Nope. We took her to lunch.,1,21,121
5707,Chandler: Ah. Your own brand of vigilante justice.,1,21,121
5708,Ross: What?! Are you insane? This woman stole from you. She stole. She's a stealer.,1,21,121
5709,"Monica: Y'know what? After you're with this woman for like ten minutes, you forget all that. I mean, she is this astounding person, with this- with this amazing spirit.",1,21,121
5710,"Ross: Yeah, which she probably stole from some cheerleader.",1,21,121
5711,Chandler: ...Take off their hats!,1,21,121
5712,Phoebe: Popes in a Volkswagen! ...I love that joke.,1,21,121
5713,"[Scene 6: Monica and Rachel's. Mon, Rach and Fake Monica are there]",1,21,121
5714,Rachel: No way. No way did you do this.,1,21,121
5715,Fake Monica: Monana was very brave.,1,21,121
5716,Monica: It was so wild. We told them we were the Gunnersens in room six fifteen. Only to find out the Boston Celtics had taken over the entire sixth floor!,1,21,121
5717,"Fake Monica: So once they caught on to the fact that we're, y'know, short and have breasts...",1,21,121
5718,Monica: ...They threw us out! I was thrown out of a hotel! Me!,1,21,121
5719,"Rachel: Go Monana! Well, you ladies are not the only ones living the dream. I get to go pour coffee for people I don't know. Don't wait up. [Exits]",1,21,121
5720,"Fake Monica: Oh, by the way, tomorrow we're auditioning for a Broadway show.",1,21,121
5721,Monica: 'Scuse me?,1,21,121
5722,"Fake Monica: There's an open call for Cats. I'm thinking we go down there, sing Memories and make complete fools of ourselves. Whaddya say?",1,21,121
5723,"Monica: Nononononono. Think who you're dealing with here. I mean, I'm not like you. I-I can't even stand in front of a tap class.",1,21,121
5724,"Fake Monica: Well, that's just probably 'cause of your Amish background.",1,21,121
5725,Monica: What?,1,21,121
5726,"Fake Monica: Well, you're Pennsylvania Dutch, right?",1,21,121
5727,"Monica: Right. Till I bought a blow dryer, then I was shunned.",1,21,121
5728,Fake Monica: I-I used to be just like you. And then one day I saw a movie that changed my life. Did you ever see Dead Poets' Society?,1,21,121
5729,Monica: Uh-huh.,1,21,121
5730,"Fake Monica: I thought that movie was so incredibly... boring. I mean, that thing at the end where the kid kills himself because he can't be in the play? What was that?! It's like, kid, wait a year, leave home, do some community theatre. I walked out of there and I thought, 'Now, that's two hours of my life that I'm never getting back'. And that thought scared me more than all the other crap I was afraid to do.",1,21,121
5731,Monica: Wow. Then I would definitely not recommend Mrs. Doubtfire.,1,21,121
5732,"[Scene 7: Mon+Rach's, later. Everyone but Joey and Monica is there]",1,21,121
5733,"Ross: [Reading letters] Oh God. [To Marcel] We didn't get into Scranton. [To the others] That was like our safety zoo. They take like dogs and cows. See? I don't know who this is harder on, me or him.",1,21,121
5734,Phoebe: I'd say that chair's taking the brunt.,1,21,121
5735,"Ross: Marcel! Marcel! Marcel, no! Good boy. See, how can nobody want him?",1,21,121
5736,"Rachel: Oh, somebody will.",1,21,121
5737,[Enter Joey],1,21,121
5738,Joey: You know there already is a Joseph Stalin?,1,21,121
5739,Chandler: You're kidding.,1,21,121
5740,Joey: Apparently he was this Russian dictator who slaughtered all these people. You'd think you would've known that!,1,21,121
5741,"Chandler: Y'know, you'd think I would've.",1,21,121
5742,Joey: Phoebe. Whaddyou think a good stage name for me would be?,1,21,121
5743,Phoebe: ...Flame Boy.,1,21,121
5744,,1,21,121
5745,,1,21,121
5746,,1,21,121
5747,"[Scene 8: Central Perk. Ross is talking to Dr. Baldhara, a zookeeper]",1,21,121
5748,Ross: Where exactly is your zoo?,1,21,121
5749,"Dr. Baldhara: Well, it's technically not a zoo per se, it's more of an interactive wildlife experience. Let me ask you some questions about, is it, uh, Marcel?",1,21,121
5750,Ross: Yes.,1,21,121
5751,"Dr. Baldhara: Does he, uh, fight with other animals?",1,21,121
5752,"Ross: Nono, he's, he's very docile.",1,21,121
5753,Dr. Baldhara: Even if he were... cornered?,1,21,121
5754,"Ross: Well I, I don't know. Why?",1,21,121
5755,"Dr. Baldhara: Uh, how is he at handling small objects?",1,21,121
5756,"Ross: He can hold a banana, if that's whatcha mean...",1,21,121
5757,"Dr. Baldhara: How about a hammer, or a small blade?",1,21,121
5758,Ross: Why- why- why would he need a blade?,1,21,121
5759,"Dr. Baldhara: Well, if he's up against a jungle cat or an animal with horns, you've got to give the little guy something. Otherwise it's just cruel.",1,21,121
5760,"[Chandler and Joey burst in, with Marcel]",1,21,121
5761,"Chandler and Joey: He- he- he got in, he- he got in to San Diego.",1,21,121
5762,"Joey: We, we come back from our walk and the- the phone was ringing-",1,21,121
5763,Chandler: -He's in.,1,21,121
5764,"Ross: He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",1,21,121
5765,"Dr. Baldhara: You're making a big mistake here. I mean, San Diego's all well and good, but if you give him to me, I'll start him off against a blind rabbit and give you twenty percent of the gains.",1,21,121
5766,"[Scene 9: Monica and Rachel's. Rachel is dusting. She comes to the table, lifts all the magazines and wipes under them, then just puts them down again. Monica bursts in, obviously drunk]",1,21,121
5767,Monica: Yo- hooo!,1,21,121
5768,Rachel: Where the hell've you been?,1,21,121
5769,Monica: Monica and I just crashed an embassy party.,1,21,121
5770,Rachel: Are you drunk?!,1,21,121
5771,Monica: Noooo! [Comes closer and whispers] I'm lying. I am so drunk.,1,21,121
5772,"Rachel: Oh God, oh. Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",1,21,121
5773,[Monica is drinking from the tap],1,21,121
5774,Rachel: Monica? Monica!,1,21,121
5775,Monica: Water rules!,1,21,121
5776,"Rachel: Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",1,21,121
5777,Monica: Nope. Going to the Big Apple Circus today.,1,21,121
5778,"Rachel: Okay Monica, what are you doing? You're gonna lose your job! This is not you!",1,21,121
5779,"Monica: No, it is me! Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in! Y'know, when I'm with her, I am so much more than that. I'm- I'm Monana!",1,21,121
5780,[The phone rings and Rachel answers],1,21,121
5781,"Rachel: Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.",1,21,121
5782,Monica: Helloooo? Yeah. Oh my God. Thanks.,1,21,121
5783,Rachel: What?,1,21,121
5784,Monica: They've arrested Monica.,1,21,121
5785,[Scene 10: NYC Department of Correction. Monica is visiting Fake Monica],1,21,121
5786,Monica: Hi.,1,21,121
5787,Fake Monica: Hey.,1,21,121
5788,Monica: How are you?,1,21,121
5789,"Fake Monica: I'm not too bad. Fortunately, blue's my colour. How- how did you know I was here?",1,21,121
5790,Monica: Because... I'm Monica Geller. It was my credit card you were using.,1,21,121
5791,Fake Monica: That I was not expecting.,1,21,121
5792,"Monica: I want you to know, it wasn't me who turned you in.",1,21,121
5793,Fake Monica: Oh. Thanks.,1,21,121
5794,"Monica: No, thank you! You have given me so much! I mean, if it wasn't for you, I would never have gotten to sing Memories on the stage at the Wintergarden Theatre!",1,21,121
5795,"Fake Monica: Well, actually, you only got to sing 'Memo-'.",1,21,121
5796,"Monica: I just can't believe you're in here. I mean, what am I gonna do without you? Who's gonna crash the embassy parties with me? Who's gonna take me to the Big Apple Circus?",1,21,121
5797,"Fake Monica: Monica, I started my day by peeing in front of twenty-five other women, and you're worried about who's gonna take you to the Big Apple Circus?",1,21,121
5798,"Monica: Well, not... worried, just... wondering.",1,21,121
5799,"Fake Monica: There's nothing to wonder about, Monica. You're gonna go back to being exactly who you were, because that's who you are.",1,21,121
5800,Monica: Not necessarily...,1,21,121
5801,"Fake Monica: Yes necessarily! I mean, I dunno what it is, maybe it's the Amish thing.",1,21,121
5802,"Monica: Um, I'm not actually Amish.",1,21,121
5803,Fake Monica: Really? Then why are you like that?,1,21,121
5804,[Scene 11: Tap class. Monica is standing by the door],1,21,121
5805,Teacher: You by the door. In or out?,1,21,121
5806,Monica: In. [She joins in the dancing. She still flounders],1,21,121
5807,"Teacher: You in the back, you're getting it all wrong!",1,21,121
5808,"Monica: Yeah, but at least I'm doing it!",1,21,121
5809,[Scene 12: The airport. Everyone but Monica is there to see off Marcel],1,21,121
5810,"PA: This is the final boarding call for flight 67 to San Diego, boarding at gate 42A.",1,21,121
5811,"Phoebe: Okay. Goodbye, little monkey guy. Alright, I wrote you this poem. Okay, but don't eat it 'till you get on the 'plane.",1,21,121
5812,"Ross: Aww. Thank you, Aunt Phoebe.",1,21,121
5813,Phoebe: Oh!,1,21,121
5814,"Chandler: Okay, bye, champ. Now, I know there's gonna be a lot of babes in San Diego, but remember, there's also a lot to learn.",1,21,121
5815,"Joey: I dunno what to say, Ross. Uh, it's a monkey.",1,21,121
5816,"Ross: Just, just say what you feel.",1,21,121
5817,"Joey: Marcel, I'm hungry.",1,21,121
5818,Ross: That was good.,1,21,121
5819,"Rachel: [Brings Marcel a teddy bear] Marcel, this is for you. It's, uh, just, y'know, something to, um, do on the 'plane.",1,21,121
5820,"Ross: Uh, if you guys don't mind, I'd like to take a moment, just me and him.",1,21,121
5821,"All: Oh, sure. Sure, absolutely. [They just stand there, then realise what he means and go to the other end of the room]",1,21,121
5822,"Ross: Marcel, c'mere, c'mere. [He sits down and Marcel jumps down and sits beside him] Well buddy, this is it. There's just a coupla things I want to say. I'm really gonna miss you, and I'm never gonna forget about you. You've been more than just a pet to me, you've been more like a be- [Marcel climbs down and starts humping his leg] Okay, Marcel, please, could you leave my leg alone? Could you just stop humping me for two seconds?! Marcel, would- okay, just take him away. Just take him.",1,21,121
5823,[Marcel is put in a cage and taken away. Closing credits],1,21,121
5824,[Credits scene: A casting session somewhere],1,21,121
5825,"Actor: [Very melodramatically, and very badly] Oh, that I were a glove upon that hand, that I might... touch thy cheek...",1,21,121
5826,"Casting Director #1: That's fine, thank you.",1,21,121
5827,Casting Director #2: Next. [Joey walks onstage],1,21,121
5828,"Joey: Hi, uh, I'll be reading for the role of Mercutio.",1,21,121
5829,Casting Director #2: Name?,1,21,121
5830,Joey: Holden McGroin.,1,21,121
5831,END,1,21,121
5832,"Originally written by Alexa Junge.
Transcribed by Mikael Hedberg [mhe0422@oden.skelleftea.se] or [90218582482bb@bibl.skelleftea.se].
[Scene: Central Perk. Everyone is there.]
MONICA: Tell him.",1,22,122
5833,RACHEL: No.,1,22,122
5834,"PHOEBE: Tell him, tell him.",1,22,122
5835,MONICA: Just...please tell him.,1,22,122
5836,RACHEL: Shut up!,1,22,122
5837,CHANDLER: Tell me what?,1,22,122
5838,"MONICA: Look at you, you won't even look at him.",1,22,122
5839,"CHANDLER: [sarcastically] Oh, come on tell me. I could use another reason why women wonīt look at me.",1,22,122
5840,"RACHEL: All right, all right, all right. Last night, I had a dream that, uh, you and I, were...",1,22,122
5841,PHOEBE: Doing it on this table. [points at the table],1,22,122
5842,CHANDLER: Wow!,1,22,122
5843,JOEY: Exellent dream score.,1,22,122
5844,"ROSS: Why, why, why would you dream that?",1,22,122
5845,"CHANDLER: More importantly, was I any good?",1,22,122
5846,"RACHEL: Well, you were pretty damnedy good.",1,22,122
5847,"CHANDLER: Interesting, cause in my dreams, Iīm allways surprisingly inadequate. [Monica pats him on his lap]",1,22,122
5848,"RACHEL: Well, last night you seemed to know your way around the table.",1,22,122
5849,"ROSS: I love it, when we share.",1,22,122
5850,[Ross goes over to the counter. Chandler follows him.],1,22,122
5851,CHANDLER: Youīre okay there?,1,22,122
5852,ROSS: I canīt belive you two had s*x in her dream.,1,22,122
5853,"CHANDLER: Iīm sorry, it was a one-time-thing. I was very drunk and i was somebody elseīs subconscious.",1,22,122
5854,OPENING CREDITS,1,22,122
5855,[Time lapse. Chandler is sitting on the table.],1,22,122
5856,CHANDLER: Hi Rachel.,1,22,122
5857,RACHEL: Get off.,1,22,122
5858,"PHOEBE: [points at Joeyīs pen] Uh, uh, gimme. Can you see me operating a drill press?",1,22,122
5859,JOEY: I donīt know. What are you wearing?,1,22,122
5860,"[Chandler, Monica and Phoebe looks at him]",1,22,122
5861,"ROSS: Phoebs, why would you want to operate a drill press?",1,22,122
5862,"PHOEBE: Just for some short-term-work. You know, until I get back some of my massage clients.",1,22,122
5863,CHANDLER: Pirates again?,1,22,122
5864,"PHOEBE: No, nothing like that. I was just...such a dummie. I taught this ""massage-yourself-at-home-workshop"". And they are.",1,22,122
5865,"JOEY: Hey, hey, Chan. She could work for you.",1,22,122
5866,"CHANDLER: [sarcasticly] Thanks Joey, thatīs a good idea.",1,22,122
5867,"PHOEBE: What... I could, I could do it. What is it?",1,22,122
5868,"CHANDLER: Well, my secretary is gonna be out for a couple of weeks. She is having one of her boobs redused. Itīs a whole big boob story.",1,22,122
5869,PHOEBE: I could be a secretary.,1,22,122
5870,"CHANDLER: Well, you know Phoebs. I donīt know if itīs your kinda thing, because it involves a lot of being normal. For a large portion of the day.",1,22,122
5871,PHOEBE: I could do that.,1,22,122
5872,[Rossīs beeper goes off],1,22,122
5873,RACHEL: What are you playing with?,1,22,122
5874,"ROSS: Oh, itīs my new beeper.",1,22,122
5875,JOEY: What the hell does a paleontologist need a beeper for?,1,22,122
5876,"MONICA: Is it like for dinosaur emergencies. 'Help, come quick, theyīre still extinct.'",1,22,122
5877,"ROSS: No, itīs for when Carol goes into labor. She can get me wherever I am. I mean, all she has to do is to dial 55-JIMBO.",1,22,122
5878,"CHANDLER: A cool phone number, and a possible name for the kid.",1,22,122
5879,"MONICA: All right, Iīll see you guys later. [raises]",1,22,122
5880,RACHEL: Off to see young Ethan?,1,22,122
5881,MONICA: Thank you.,1,22,122
5882,JOEY: How young is young Ethan? Young?,1,22,122
5883,MONICA: Heīs... our age.,1,22,122
5884,CHANDLER: When we were?,1,22,122
5885,"MONICA: Okay, heīs a senior in college.",1,22,122
5886,ROSS: College?,1,22,122
5887,JOEY: Whoa!,1,22,122
5888,CHANDLER: And this manchild has no problem with how old you are?,1,22,122
5889,"MONICA: No, of course not. Itīs not even an issue. Cause I told him I was 22.",1,22,122
5890,ALL: What?,1,22,122
5891,"MONICA: Oh, I canīt pass for 22?",1,22,122
5892,"PHOEBE: Well, maybe 25-26.",1,22,122
5893,MONICA: I am 26.,1,22,122
5894,PHOEBE: There you go.,1,22,122
5895,[Scene: Chandlerīs office. He and Phoebe are there when the phone starts ringing.],1,22,122
5896,CHANDLER: Can you hear that?,1,22,122
5897,PHOEBE: [plays with a thumbtack remover] Yeah?,1,22,122
5898,CHANDLER: See Thatīll stop when you pick up the phone.,1,22,122
5899,"PHOEBE: Oh. Uh, Iīm on. [picks up the phone]",1,22,122
5900,"PHOEBE: [with a deep voice] Mr. Bingīs office. No Iīm sorry, heīs in a meeting right now.",1,22,122
5901,CHANDLER: Iīm not in a meeting. Iīm right... Whoops.,1,22,122
5902,"PHOEBE: Will he know what this is in reference to? And he has your number? All right, Iīll see that he gets the message. Bye bye.",1,22,122
5903,CHANDLER: What?,1,22,122
5904,PHOEBE: Ross says hi.,1,22,122
5905,CHANDLER: Ah!,1,22,122
5906,"PHOEBE: This is so fun. All right, what do we do now?",1,22,122
5907,"CHANDLER: Well, now, I actually have to get to work.",1,22,122
5908,"PHOEBE: Most likely. [raises and goes toward the door] Okay, Iīm gonna be out there.",1,22,122
5909,CHANDLER: Okay.,1,22,122
5910,PHOEBE: All right. Bye bye.,1,22,122
5911,CHANDLER: Bye bye.,1,22,122
5912,[The intercom buzzes],1,22,122
5913,PHOEBE: Whatcha doinī?,1,22,122
5914,CHANDLER: Ooh. [leans against the desk],1,22,122
5915,[Scene: Monica and Rachelīs apartment. Itīs just them there. Monica is just finishing cleaning the windows.],1,22,122
5916,"MONICA: Windows are clean, candels are lit. Uh, beltīs to tight, gotta change the belt. Did i turn the fish? [goes over to the kitchen to check on the dinner] No, cause I made lasagne. Am I out of control?",1,22,122
5917,"RACHEL: Just a touch. Mon, I donīt understand. I mean, youīve been dating this guy since like, what... his midterms? I mean, why all the sudden are you so... Oh.",1,22,122
5918,MONICA: What?,1,22,122
5919,RACHEL: Could tonight be the Night?,1,22,122
5920,"MONICA: I donīt know. Look heīs a great guy and I love being with him but... you know. Things happen, and they happen. You donīt plan these things.",1,22,122
5921,"RACHEL: So, did you shave your legs?",1,22,122
5922,MONICA: Yeah.,1,22,122
5923,RACHEL: Aha!,1,22,122
5924,[Scene: Central Perk. Joey and Ross are there.],1,22,122
5925,JOEY: Would you let it go Ross. It was just a dream. It doesnīt mean...,1,22,122
5926,[Rossīs beeper goes off],1,22,122
5927,"ROSS: Oh, oh. Oh, oh. Oh this is it. Oh my god itīs baby time. Baby time.",1,22,122
5928,"JOEY: All right, relax, relax. Just relax, just relax. Be cool, be cool.",1,22,122
5929,[Ross dials a number on his cellular phone],1,22,122
5930,"ROSS: [on phone] Yeah, hi, I was just beeped. [pause] No, André is not here. [to Joey] Third time today. [on phone] Yes, Iīm sure... No, sir. I donīt perform those kind of services.",1,22,122
5931,"JOEY: Services? Oh, services.",1,22,122
5932,"ROSS: [on phone] Yeah, you want 55-JUMBO. Yeah, thatīs right. Thatīs right, JUMBO with a U, sir. [pause] No, belive me, you donīt want me. Judging by his number, Iīd be a huge disappointment. [pause] All rightie, bye bye.",1,22,122
5933,[Phoebe and Chandler enters],1,22,122
5934,"JOEY: Hey, hey. How was the first day?",1,22,122
5935,"PHOEBE: Oh, exellent. Everyone was so, so nice.",1,22,122
5936,"CHANDLER: See, it pays to know the man who wears my shoes. [Joey and Ross wonder what he means] Me.",1,22,122
5937,"PHOEBE: No, I didnīt tell anybody that I knew you.",1,22,122
5938,CHANDLER: Why not?,1,22,122
5939,"PHOEBE: Oh, because, you know... they donīt like you.",1,22,122
5940,CHANDLER: What?,1,22,122
5941,PHOEBE: I thought you knew that.,1,22,122
5942,CHANDLER: Noho. Why doesnīt they like me?,1,22,122
5943,PHOEBE: Everyone. Except for uh... no everyone.,1,22,122
5944,CHANDLER: What are you talking about?,1,22,122
5945,"PHOEBE: Donīt feel bad. You know they used to like you a lot. But then you got promoted, and, you know, now youīre like ""Mr. Boss Man"". You know, Mr. Bing. Mr. Bing, ""Boss Man Bing"".",1,22,122
5946,[Joey and Ross laughs],1,22,122
5947,CHANDLER: I canīt belive it.,1,22,122
5948,"PHOEBE: Yeah, yeah. They even do you.",1,22,122
5949,CHANDLER: They do me?,1,22,122
5950,PHOEBE: You know like... uh okay... uh... 'Could that report be any later?',1,22,122
5951,[Joey and Ross laughs],1,22,122
5952,CHANDLER: I donīt sound like that.,1,22,122
5953,"ROSS: Oh, oh Chandler...",1,22,122
5954,"JOEY: Oh... Yeah, you do.",1,22,122
5955,ROSS: 'The hills were alive with the sound of music.',1,22,122
5956,"[Phoebe, Joey and Ross laughs]",1,22,122
5957,JOEY: [reaches for hi scones] My scones.,1,22,122
5958,"PHOEBE, JOEY & ROSS: 'My scones.'",1,22,122
5959,"[Phoebe, Joey and Ross laughs again]",1,22,122
5960,"CHANDLER: Okay, I donīt sound like that. That is so not true.",1,22,122
5961,[Joey and Chandler laughs],1,22,122
5962,"CHANDLER: That is so not... That is so not... That... Oh, shut up!",1,22,122
5963,"[Phoebe, Joey and Ross laughs]",1,22,122
5964,[Scene: Monica and Rachelīs apartment. Monica and Ethan are sitting in the couch.],1,22,122
5965,MONICA: Did not.,1,22,122
5966,"ETHAN: I am telling you, up until I was, like nine, I thought that gunpoint was an actual place wher crimes happen.",1,22,122
5967,MONICA: How was that possible?,1,22,122
5968,"ETHAN: Well, think about it. Itīs always on the news. 'A man is being held up, at gunpoint.' 'Tourists are being terrorised, at gunpoint.' You know, I just kept thinking: why does people continue to go there? Oh, ah. I should go.",1,22,122
5969,MONICA: Okay.,1,22,122
5970,[They kiss],1,22,122
5971,ETHAN: Okay.,1,22,122
5972,MONICA: Unless--,1,22,122
5973,ETHAN: What?,1,22,122
5974,"MONICA: Uh, ah. Unless you wanna stay over? I mean, Iīm going to, so...",1,22,122
5975,"ETHAN: Yeah, Iīd really like that.",1,22,122
5976,[They kiss],1,22,122
5977,"ETHAN: Uuh, before we get into any staying-over-stuff, there is something you should know.",1,22,122
5978,"MONICA: Okay, is this like 'I have an early class tomorrow' or 'Iīm secretly married to a goat'?",1,22,122
